date,portfolio_value,period_return,cumulative_return,drawdown,turnover,transaction_cost,benchmark_return,excess_return,active_stocks,weight_AMD,weight_AZN,weight_BKNG,weight_COST,weight_CTAS,weight_EXC,weight_GOOG
2023-12-31,-419483.144169693,0.39534203725453176,-1.0419483144169692,-1.0419483144169694,0.0,-0.0,0.21685502811201973,0.17848700914251203,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2024-01-31,-618293.6018021633,0.47394146915244284,-1.0618293601802162,-1.0618293601802162,0.0,-0.0,0.20397242690835682,0.269969042244086,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2024-02-29,-653153.0732682894,0.05638012647150159,-1.0653153073268289,-1.0653153073268289,0.0,-0.0,0.24446182165827068,-0.1880816951867691,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2024-03-31,-501073.067613903,-0.23283976127280342,-1.0501073067613902,-1.0501073067613904,0.0,-0.0,-0.14407014367835863,-0.0887696175944448,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2024-04-30,-775268.4708084167,0.5472164059829141,-1.0775268470808417,-1.0775268470808417,0.0,-0.0,0.5027541677866664,0.04446223819624773,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2024-05-31,-649733.0308106281,-0.16192511978061694,-1.0649733030810629,-1.0649733030810629,0.0,-0.0,0.02260590051966055,-0.1845310203002775,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2024-06-30,-523125.2017519057,-0.19486130926845802,-1.0523125201751906,-1.0523125201751906,0.0,-0.0,-0.36330195942095345,0.16844065015249543,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2024-07-31,-843038.1143273199,0.6115417714613072,-1.084303811432732,-1.084303811432732,0.0,-0.0,0.6267150597912925,-0.015173288329985324,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2024-08-31,-859525.4786663927,0.019557080586123377,-1.0859525478666392,-1.0859525478666394,0.0,-0.0,0.07771036827138492,-0.05815328768526154,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2024-09-30,-215873.93702958454,-0.7488452147287985,-1.0215873937029585,-1.0215873937029585,0.0,-0.0,-0.3061183307852064,-0.4427268839435921,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2024-10-31,-241909.08974569465,0.12060350162855508,-1.0241909089745695,-1.0241909089745695,0.0,-0.0,0.18244230866964375,-0.06183880704108867,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2024-11-30,54409.116132737254,-1.2249155506720912,-0.9945590883867262,-0.9945590883867262,0.0,-0.0,-0.82967232806342,-0.3952432226086713,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2024-12-31,75988.18145338196,0.39660753297296925,-0.9924011818546618,-0.9924011818546618,0.0,0.0,0.3018457804407392,0.09476175253223007,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2025-01-31,81713.62510790958,0.07534650185095071,-0.991828637489209,-0.9918286374892089,0.0,0.0,-0.13457685708999628,0.209923358940947,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2025-02-28,53676.609275103736,-0.34311310746256396,-0.9946323390724896,-0.9946323390724896,0.0,0.0,-0.5342709294387271,0.19115782197616316,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2025-03-31,44913.38344044046,-0.16325967591860968,-0.995508661655956,-0.995508661655956,0.0,0.0,-0.005298556094723106,-0.15796111982388658,7,0.21843430399894714,0.17524416744709015,0.0,0.2188137322664261,0.18966138362884521,0.197846457362175,0.0
2025-04-30,78749.57269069094,0.7535761837378967,-0.9921250427309309,-0.9921250427309308,0.4215599372982979,9.466841553503246,0.4573937335184642,0.2961824502194325,7,0.22044019401073456,0.21289551258087158,0.19922339916229248,0.0,0.184761643409729,0.0,0.18267931044101715
2025-05-31,123023.19855564789,0.5622078235122991,-0.9876976801444353,-0.9876976801444352,0.0,0.0,0.20663566674504957,0.35557215676724957,7,0.22044019401073456,0.21289551258087158,0.19922339916229248,0.0,0.184761643409729,0.0,0.18267931044101715
2025-06-30,210410.60946660492,0.7103327822469883,-0.9789589390533395,-0.9789589390533395,0.0,0.0,0.42031457700899666,0.2900182052379916,7,0.22044019401073456,0.21289551258087158,0.19922339916229248,0.0,0.184761643409729,0.0,0.18267931044101715
2025-07-31,237456.97772536433,0.12854089595254958,-0.9762543022274636,-0.9762543022274636,0.0,0.0,0.00672946231705801,0.12181143363549157,7,0.22044019401073456,0.21289551258087158,0.19922339916229248,0.0,0.184761643409729,0.0,0.18267931044101715
2025-08-31,227267.15177593767,-0.04291230372354815,-0.9772732848224063,-0.9772732848224063,0.0,0.0,-0.02246514175619399,-0.02044716196735416,7,0.22044019401073456,0.21289551258087158,0.19922339916229248,0.0,0.184761643409729,0.0,0.18267931044101715
2025-09-30,468002.15291000414,1.0592599909528797,-0.9531997847089996,-0.9531997847089997,0.0,0.0,0.6421129831578583,0.41714700779502145,7,0.22044019401073456,0.21289551258087158,0.19922339916229248,0.0,0.184761643409729,0.0,0.18267931044101715
2025-10-31,456764.74297454034,-0.02401144923285159,-0.954323525702546,-0.954323525702546,0.0,0.0,-0.03592374814408164,0.011912298911230051,7,0.22044019401073456,0.21289551258087158,0.19922339916229248,0.0,0.184761643409729,0.0,0.18267931044101715
2025-11-30,495282.7924775965,0.08432798304925904,-0.9504717207522404,-0.9504717207522403,0.0,0.0,-0.12306244794412384,0.2073904309933829,7,0.22044019401073456,0.21289551258087158,0.19922339916229248,0.0,0.184761643409729,0.0,0.18267931044101715
